group_id	region	country	med_node	T0	T1	T2	T3	T4	T5	T6	UNDATED	TOTAL
Italy_Sicily_LBA	EUROPE_CONTROL	Italy	SICILY	0	4	0	0	0	0	0	0	4
Italy_Sicily_LBA_IA_a_Punic	EUROPE_CONTROL	Italy	SICILY	0	1	0	0	0	0	0	0	1
Italy_Sicily_LateAntiquity_ImperialRoman_Sicilia	EUROPE_CONTROL	Italy	SICILY	2	0	0	0	0	0	0	0	2
Italy_Sicily_LatePunic	EUROPE_CONTROL	Italy	SICILY	0	1	0	0	0	0	0	0	1
Italy_Sicily_MBA	EUROPE_CONTROL	Italy	SICILY	0	4	0	0	0	0	0	0	4
Italy_Sicily_MBA-2	EUROPE_CONTROL	Italy	SICILY	0	2	0	0	0	0	0	0	2
Italy_Sicily_MBA-3	EUROPE_CONTROL	Italy	SICILY	0	2	0	0	0	0	0	0	2
Italy_Sicily_MBA-oAfrica	EUROPE_CONTROL	Italy	SICILY	0	1	0	0	0	0	0	0	1
Italy_Sicily_MN	EUROPE_CONTROL	Italy	SICILY	0	1	7	0	0	0	0	0	8
Italy_Sicily_Mesolithic	EUROPE_CONTROL	Italy	SICILY	0	0	3	0	0	0	0	0	3
Italy_Sicily_N_Stentinello	EUROPE_CONTROL	Italy	SICILY	0	0	4	0	0	0	0	0	4
Italy_Sicily_Punic_IA_d	EUROPE_CONTROL	Italy	SICILY	0	3	0	0	0	0	0	0	3
Italy_Sicily_Roman_LateAntiquity_Sicilia	EUROPE_CONTROL	Italy	SICILY	1	0	0	0	0	0	0	0	1
Italy_Sicily_Roman_Punic	EUROPE_CONTROL	Italy	SICILY	0	1	0	0	0	0	0	0	1
Italy_Sirolo_IA_Piceni	EUROPE_CONTROL	Italy	ITALY	0	7	0	0	0	0	0	0	7
Italy_Sud_Medieval	EUROPE_CONTROL	Italy	ITALY	2	0	0	0	0	0	0	0	2
Italy_TrentinoSouthTyrol_North_MN	EUROPE_CONTROL	Italy	ITALY	0	1	0	0	0	0	0	0	1
Italy_Tuscany_EarlyMedieval	EUROPE_CONTROL	Italy	ITALY	9	0	0	0	0	0	0	0	9
Italy_Tuscany_IA_a_Etruscan	EUROPE_CONTROL	Italy	ITALY	0	1	0	0	0	0	0	0	1
Italy_Tuscany_IA_a_IA_b_Etruscan	EUROPE_CONTROL	Italy	ITALY	0	13	0	0	0	0	0	0	13
Italy_Tuscany_IA_b_Etruscan	EUROPE_CONTROL	Italy	ITALY	0	1	0	0	0	0	0	0	1
Italy_Tuscany_IA_b_IA_c_Etruscan	EUROPE_CONTROL	Italy	ITALY	0	8	0	0	0	0	0	0	8
Italy_Tuscany_IA_b_IA_c_Etruscan-oSteppe	EUROPE_CONTROL	Italy	ITALY	0	1	0	0	0	0	0	0	1
Italy_Tuscany_IA_c_Etruscan	EUROPE_CONTROL	Italy	ITALY	0	1	0	0	0	0	0	0	1
Italy_Tuscany_IA_c_Etruscan-oEastMediterranean	EUROPE_CONTROL	Italy	ITALY	0	1	0	0	0	0	0	0	1
Italy_Tuscany_IA_c_Etruscan-oSteppe	EUROPE_CONTROL	Italy	ITALY	0	2	0	0	0	0	0	0	2
Italy_Tuscany_IA_c_IA_d_Etruscan-oEastMediterranean	EUROPE_CONTROL	Italy	ITALY	0	1	0	0	0	0	0	0	1
Italy_Tuscany_IA_d_Etruscan	EUROPE_CONTROL	Italy	ITALY	0	1	0	0	0	0	0	0	1
Italy_Tuscany_LateAntiquity_ImperialRoman_Roman	EUROPE_CONTROL	Italy	ITALY	1	0	0	0	0	0	0	0	1
Italy_Veneto	EUROPE_CONTROL	Italy	ITALY	0	2	0	0	0	0	0	0	2
Italy_Veneto_BA	EUROPE_CONTROL	Italy	ITALY	0	2	0	0	0	0	0	0	2
Italy_Veneto_EBA	EUROPE_CONTROL	Italy	ITALY	0	2	0	0	0	0	0	0	2
Itelmen	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
JAR	OUTGROUP	India		4	0	0	0	0	0	0	0	4
JPT	OUTGROUP	Japan		103	0	0	0	0	0	0	0	103
Japan_Chiba_HG_Jomon	OUTGROUP	Japan		0	4	0	0	0	0	0	0	4
Japan_Hamanaka2	OUTGROUP	Japan		1	0	0	0	0	0	0	0	1
Japan_Honshu_EarlyJomon	OUTGROUP	Japan		0	3	2	0	0	0	0	0	5
Japan_Honshu_MidLateJomon	OUTGROUP	Japan		0	2	0	0	0	0	0	0	2
Japan_Ikawazu_Jomon	OUTGROUP	Japan		0	1	0	0	0	0	0	0	1
Japan_KofunPeriod	OUTGROUP	Japan		3	0	0	0	0	0	0	0	3
Japan_Nagabaka_2800BP	OUTGROUP	Japan		0	4	0	0	0	0	0	0	4
Japan_Nagabaka_4000BP	OUTGROUP	Japan		1	0	0	0	0	0	0	0	1
Japan_Nagabaka_Historic	OUTGROUP	Japan		3	1	0	0	0	0	0	0	4
Japan_Shikoku_InitialJomon	OUTGROUP	Japan		0	0	1	0	0	0	0	0	1
Japan_Shikoku_LateJoman	OUTGROUP	Japan		0	1	0	0	0	0	0	0	1
Japan_SoyaSub_HG_Jomon	OUTGROUP	Japan		0	1	0	0	0	0	0	0	1
Japan_Tohoku_Jomon	OUTGROUP	Japan		0	1	0	0	0	0	0	0	1
Japan_Yayoi	OUTGROUP	Japan		0	1	0	0	0	0	0	0	1
Japanese	OUTGROUP	Japan		30	0	0	0	0	0	0	0	30
Jew_Iraqi	OUTGROUP	Iraq		2	0	0	0	0	0	0	0	2
Jew_Yemenite	OUTGROUP	Yemen		2	0	0	0	0	0	0	0	2
Jordan_EBA	LEVANT	Jordan		0	8	0	0	0	0	0	0	8
Jordan_LBA	LEVANT	Jordan		0	20	0	0	0	0	0	0	20
Jordan_LBA-o	LEVANT	Jordan		0	1	0	0	0	0	0	0	1
Jordan_PPNB	LEVANT	Jordan		0	0	12	0	0	0	0	0	12
Jordan_PPNB_LN	LEVANT	Jordan		0	0	1	0	0	0	0	0	1
Jordan_PPNC	LEVANT	Jordan		0	0	5	0	0	0	0	0	5
Jordanian	LEVANT	Jordan		3	0	0	0	0	0	0	0	3
Ju_hoan_North	OUTGROUP	Namibia		10	0	0	0	0	0	0	0	10
KHV	OUTGROUP	Vietnam		85	0	0	0	0	0	0	0	85
KHV-1	OUTGROUP	Vietnam		4	0	0	0	0	0	0	0	4
KHV-2	OUTGROUP	Vietnam		4	0	0	0	0	0	0	0	4
Kalash	OUTGROUP	Pakistan		24	0	0	0	0	0	0	0	24
Kalmyk	EUROPE_CONTROL	Russia		2	0	0	0	0	0	0	0	2
Kapu	OUTGROUP	India		2	0	0	0	0	0	0	0	2
Karakalpak	OUTGROUP	Uzbekistan		3	0	0	0	0	0	0	0	3
Karitiana	OUTGROUP	Brazil		15	0	0	0	0	0	0	0	15
Kazakh	OUTGROUP	Kazakhstan		3	0	0	0	0	0	0	0	3
Kazakhstan_Andronovo	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_BA	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_Berel_Hunnic	OUTGROUP	Kazakhstan		11	0	0	0	0	0	0	0	11
Kazakhstan_Botai_Eneolithic	OUTGROUP	Kazakhstan		0	5	0	0	0	0	0	0	5
Kazakhstan_EBA	OUTGROUP	Kazakhstan		0	2	0	0	0	0	0	0	2
Kazakhstan_EBA_Yamnaya	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_EIA	OUTGROUP	Kazakhstan		0	3	0	0	0	0	0	0	3
Kazakhstan_EIA_Saka	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_EIA_Tasmola	OUTGROUP	Kazakhstan		0	20	0	0	0	0	0	0	20
Kazakhstan_EIA_Turkic_possible	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_EMBA_Steppe	OUTGROUP	Kazakhstan		0	2	0	0	0	0	0	0	2
Kazakhstan_EarlyMedieval_Karakhanid	OUTGROUP	Kazakhstan		2	0	0	0	0	0	0	0	2
Kazakhstan_EarlyMedieval_Karluk-1	OUTGROUP	Kazakhstan		1	0	0	0	0	0	0	0	1
Kazakhstan_EarlyMedieval_KudyrgeCulture	OUTGROUP	Kazakhstan		2	0	0	0	0	0	0	0	2
Kazakhstan_EarlyModern_KazakhKhanate	OUTGROUP	Kazakhstan		6	0	0	0	0	0	0	0	6
Kazakhstan_EarlySarmatian	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_GoldenHorde	OUTGROUP	Kazakhstan		2	0	0	0	0	0	0	0	2
Kazakhstan_Hun-o	OUTGROUP	Kazakhstan		1	0	0	0	0	0	0	0	1
Kazakhstan_Hun_Nomad_Sarmatian	OUTGROUP	Kazakhstan		1	1	0	0	0	0	0	0	2
Kazakhstan_IA	OUTGROUP	Kazakhstan		8	6	0	0	0	0	0	0	14
Kazakhstan_IA-1	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_IA-2	OUTGROUP	Kazakhstan		1	1	0	0	0	0	0	0	2
Kazakhstan_IA-3	OUTGROUP	Kazakhstan		2	1	0	0	0	0	0	0	3
Kazakhstan_IA_CentralSaka-1	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_IA_CentralSaka-2	OUTGROUP	Kazakhstan		0	2	0	0	0	0	0	0	2
Kazakhstan_IA_Korgantas	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_IA_Korgantas-1	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_IA_Korgantas-2	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_IA_Korgantas-3	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_IA_Nomad	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_IA_Nomad-o	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_IA_Saka	OUTGROUP	Kazakhstan		0	4	0	0	0	0	0	0	4
Kazakhstan_IA_Saka-o	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_IA_Sarmatian	OUTGROUP	Kazakhstan		0	10	0	0	0	0	0	0	10
Kazakhstan_IA_Sarmatian-1	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_IA_Sarmatian-3	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_IA_Sarmatian-4	OUTGROUP	Kazakhstan		1	0	0	0	0	0	0	0	1
Kazakhstan_IA_Tasmola_Saka	OUTGROUP	Kazakhstan		0	3	0	0	0	0	0	0	3
Kazakhstan_IA_ZevakinoChilikta-2	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_Kangju	OUTGROUP	Kazakhstan		5	0	0	0	0	0	0	0	5
Kazakhstan_Kangju-1	OUTGROUP	Kazakhstan		1	0	0	0	0	0	0	0	1
Kazakhstan_Karluk-2	OUTGROUP	Kazakhstan		1	0	0	0	0	0	0	0	1
Kazakhstan_Kimak	OUTGROUP	Kazakhstan		1	0	0	0	0	0	0	0	1
Kazakhstan_KipchakPeriod-1	OUTGROUP	Kazakhstan		1	0	0	0	0	0	0	0	1
Kazakhstan_KipchakPeriod-2	OUTGROUP	Kazakhstan		1	0	0	0	0	0	0	0	1
Kazakhstan_KumsayKyrykOba_EBA_Yamnaya	OUTGROUP	Kazakhstan		0	11	0	0	0	0	0	0	11
Kazakhstan_KumsayKyrykOba_EBA_Yamnaya-o	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_LBA	OUTGROUP	Kazakhstan		0	7	0	0	0	0	0	0	7
Kazakhstan_LBA-3	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_LBA-o	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_LBA_Tasmola	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_LIA	OUTGROUP	Kazakhstan		3	0	0	0	0	0	0	0	3
Kazakhstan_LIA-o	OUTGROUP	Kazakhstan		2	0	0	0	0	0	0	0	2
Kazakhstan_LIA_Elite_Hun	OUTGROUP	Kazakhstan		1	0	0	0	0	0	0	0	1
Kazakhstan_LateSaka_Wusun	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_LateSaka_Wusun-o	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_LateSarmatian	OUTGROUP	Kazakhstan		1	0	0	0	0	0	0	0	1
Kazakhstan_MBA	OUTGROUP	Kazakhstan		0	6	0	0	0	0	0	0	6
Kazakhstan_MLBA	OUTGROUP	Kazakhstan		0	29	0	0	0	0	0	0	29
Kazakhstan_MLBA-1	OUTGROUP	Kazakhstan		0	2	0	0	0	0	0	0	2
Kazakhstan_MLBA-2	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_MLBA-o	OUTGROUP	Kazakhstan		0	3	0	0	0	0	0	0	3
Kazakhstan_MLBA1	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_MLBA1-1	OUTGROUP	Kazakhstan		0	2	0	0	0	0	0	0	2
Kazakhstan_MLBA2-2	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_MLBA_Alakul	OUTGROUP	Kazakhstan		0	8	0	0	0	0	0	0	8
Kazakhstan_MLBA_Alakul-1	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_MLBA_Alakul-2	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_MLBA_Alakul_Lisakovskiy	OUTGROUP	Kazakhstan		0	2	0	0	0	0	0	0	2
Kazakhstan_MLBA_Bylkyldak	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_MLBA_Fedorovo	OUTGROUP	Kazakhstan		0	3	0	0	0	0	0	0	3
Kazakhstan_MLBA_Petrovka-o	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_MLBA_Sintashta-o	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_Medieval	OUTGROUP	Kazakhstan		1	0	0	0	0	0	0	0	1
Kazakhstan_Medieval_Nomad	OUTGROUP	Kazakhstan		5	0	0	0	0	0	0	0	5
Kazakhstan_MerekeTaskala_MBA-2	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_Nomad	OUTGROUP	Kazakhstan		2	0	0	0	0	0	0	0	2
Kazakhstan_Pazyryk	OUTGROUP	Kazakhstan		0	2	0	0	0	0	0	0	2
Kazakhstan_Saka	OUTGROUP	Kazakhstan		0	6	0	0	0	0	0	0	6
Kazakhstan_Sarmatian	OUTGROUP	Kazakhstan		1	3	0	0	0	0	0	0	4
Kazakhstan_Tasmola-1	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_Tasmola-2	OUTGROUP	Kazakhstan		0	1	0	0	0	0	0	0	1
Kazakhstan_Turkic	OUTGROUP	Kazakhstan		1	0	0	0	0	0	0	0	1
Kazakhstan_TurkicPeriod	OUTGROUP	Kazakhstan		1	0	0	0	0	0	0	0	1
Kazakhstan_Wusun	OUTGROUP	Kazakhstan		0	2	0	0	0	0	0	0	2
Kenya_EPN	EAST_AFRICA	Kenya		0	2	0	0	0	0	0	0	2
Kenya_Historic	EAST_AFRICA	Kenya		1	0	0	0	0	0	0	0	1
Kenya_IA_Pastoral	EAST_AFRICA	Kenya		2	0	0	0	0	0	0	0	2
Kenya_IA_Pastoral-o	EAST_AFRICA	Kenya		2	0	0	0	0	0	0	0	2
Kenya_Kansyore	EAST_AFRICA	Kenya		0	2	0	0	0	0	0	0	2
Kenya_LIA	EAST_AFRICA	Kenya		2	0	0	0	0	0	0	0	2
Kenya_LSA	EAST_AFRICA	Kenya		1	0	0	0	0	0	0	0	1
Kenya_LSA_Kansyore	EAST_AFRICA	Kenya		0	2	0	0	0	0	0	0	2
Kenya_Medieval_Swahili	EAST_AFRICA	Kenya		38	0	0	0	0	0	0	0	38
Kenya_PastoralN	EAST_AFRICA	Kenya		2	13	0	0	0	0	0	0	15
Kenya_PastoralN_Elmenteitan	EAST_AFRICA	Kenya		3	1	0	0	0	0	0	0	4
Kenya_PastoralN_Elmenteitan-o	EAST_AFRICA	Kenya		0	1	0	0	0	0	0	0	1
Kenya_PastoralN_Nderit	EAST_AFRICA	Kenya		0	1	0	0	0	0	0	0	1
Kenya_Somali	EAST_AFRICA	Kenya		1	0	0	0	0	0	0	0	1
Kenya_Swahili	EAST_AFRICA	Kenya		20	0	0	0	0	0	0	0	20
Khomani_San	OUTGROUP	South Africa		2	0	0	0	0	0	0	0	2
Khonda_Dora	OUTGROUP	India		1	0	0	0	0	0	0	0	1
Kinh_Vietnamese	OUTGROUP	Vietnam		8	0	0	0	0	0	0	0	8
Kongo	WEST_AFRICA	Congo		1	0	0	0	0	0	0	0	1
Korean	OUTGROUP	Republic of Korea		2	0	0	0	0	0	0	0	2
Koryak	EUROPE_CONTROL	Russia		2	0	0	0	0	0	0	0	2
Kusunda	OUTGROUP	Nepal		2	0	0	0	0	0	0	0	2
Kyrgyz_Kyrgyzstan	OUTGROUP	Kyrgyzstan		4	0	0	0	0	0	0	0	4
Kyrgyzstan_BozBarmak_IA_Saka	OUTGROUP	Kyrgyzstan		0	10	0	0	0	0	0	0	10
Kyrgyzstan_EBA_MLBA_Andronovo	OUTGROUP	Kyrgyzstan		0	1	0	0	0	0	0	0	1
Kyrgyzstan_IA_Saka	OUTGROUP	Kyrgyzstan		0	6	0	0	0	0	0	0	6
Kyrgyzstan_MLBA_Andronovo	OUTGROUP	Kyrgyzstan		0	1	0	0	0	0	0	0	1
Kyrgyzstan_Medieval_BlackDeath	OUTGROUP	Kyrgyzstan		3	0	0	0	0	0	0	0	3
Kyrgyzstan_Medieval_BlackDeath-oWestEurasia	OUTGROUP	Kyrgyzstan		2	0	0	0	0	0	0	0	2
Kyrgyzstan_Medieval_Nomad	OUTGROUP	Kyrgyzstan		3	0	0	0	0	0	0	0	3
Kyrgyzstan_Modern_Nomad	OUTGROUP	Kyrgyzstan		1	0	0	0	0	0	0	0	1
Kyrgyzstan_Osh_IA	OUTGROUP	Kyrgyzstan		4	1	0	0	0	0	0	0	5
Kyrgyzstan_Osh_IA-o	OUTGROUP	Kyrgyzstan		2	1	0	0	0	0	0	0	3
Kyrgyzstan_TianShan_Kenkol	OUTGROUP	Kyrgyzstan		17	0	0	0	0	0	0	0	17
Kyrgyzstan_TianShan_Kenkol-o	OUTGROUP	Kyrgyzstan		4	0	0	0	0	0	0	0	4
Kyrgyzstan_TianShan_Saka	OUTGROUP	Kyrgyzstan		1	7	0	0	0	0	0	0	8
Kyrgyzstan_TianShan_Saka-1	OUTGROUP	Kyrgyzstan		0	1	0	0	0	0	0	0	1
Kyrgyzstan_TianShan_Saka-2	OUTGROUP	Kyrgyzstan		0	1	0	0	0	0	0	0	1
Kyrgyzstan_Turkic	OUTGROUP	Kyrgyzstan		1	0	0	0	0	0	0	0	1
LWK	EAST_AFRICA	Kenya		94	0	0	0	0	0	0	0	94
Laos_BA	OUTGROUP	Laos		0	1	0	0	0	0	0	0	1
Laos_LN_BA	OUTGROUP	Laos		0	1	0	0	0	0	0	0	1
Laos_Unknown	OUTGROUP	Laos		0	1	0	0	0	0	0	0	1
Latvia_EMN	EUROPE_CONTROL	Latvia		0	0	2	0	0	0	0	0	2
Latvia_EMN_Narva	EUROPE_CONTROL	Latvia		0	0	17	0	0	0	0	0	17
Latvia_EarlyMesolithic_HG-oEHG	EUROPE_CONTROL	Latvia		0	0	3	0	0	0	0	0	3
Latvia_Kunda	EUROPE_CONTROL	Latvia		0	0	1	0	0	0	0	0	1
Latvia_LBA_FlatGraves	EUROPE_CONTROL	Latvia		0	9	0	0	0	0	0	0	9
Latvia_LN_CordedWare	EUROPE_CONTROL	Latvia		0	2	0	0	0	0	0	0	2
Latvia_LateMesolithic_Kunda	EUROPE_CONTROL	Latvia		0	0	14	0	0	0	0	0	14
Latvia_MN	EUROPE_CONTROL	Latvia		0	0	4	0	0	0	0	0	4
Latvia_MN-2	EUROPE_CONTROL	Latvia		0	0	2	0	0	0	0	0	2
Latvia_MN-3	EUROPE_CONTROL	Latvia		0	3	0	0	0	0	0	0	3
Latvia_MN_CombWare	EUROPE_CONTROL	Latvia		0	1	0	0	0	0	0	0	1
Latvia_MiddleMesolithic_Kunda	EUROPE_CONTROL	Latvia		0	0	3	0	0	0	0	0	3
Lebanon_Chhim_Medieval-o	LEVANT	Lebanon		1	0	0	0	0	0	0	0	1
Lebanon_Hellenistic	LEVANT	Lebanon		0	2	0	0	0	0	0	0	2
Lebanon_IA2	LEVANT	Lebanon		0	1	0	0	0	0	0	0	1
Lebanon_IA3	LEVANT	Lebanon		0	6	0	0	0	0	0	0	6
Lebanon_IA3-1	LEVANT	Lebanon		0	1	0	0	0	0	0	0	1
Lebanon_ImperialRoman	LEVANT	Lebanon		2	1	0	0	0	0	0	0	3
Lebanon_LateAntiquity_ImperialRoman_Roman	LEVANT	Lebanon		2	0	0	0	0	0	0	0	2
Lebanon_LateAntiquity_Roman	LEVANT	Lebanon		1	0	0	0	0	0	0	0	1
Lebanon_MBA	LEVANT	Lebanon		0	4	0	0	0	0	0	0	4
Lebanon_Medieval	LEVANT	Lebanon		7	0	0	0	0	0	0	0	7
Lebanon_Medieval-1	LEVANT	Lebanon		1	0	0	0	0	0	0	0	1
Lebanon_Medieval-2	LEVANT	Lebanon		2	0	0	0	0	0	0	0	2
Lebanon_Medieval-3	LEVANT	Lebanon		1	0	0	0	0	0	0	0	1
Lebanon_Medieval-4	LEVANT	Lebanon		1	0	0	0	0	0	0	0	1
Lebanon_Medieval-5	LEVANT	Lebanon		1	0	0	0	0	0	0	0	1
Lebanon_Roman	LEVANT	Lebanon		1	0	0	0	0	0	0	0	1
Lemande	WEST_AFRICA	Cameroon		2	0	0	0	0	0	0	0	2
Lezgin	EUROPE_CONTROL	Russia		2	0	0	0	0	0	0	0	2
Lithuania_Berciunai_IA_barrows	EUROPE_CONTROL	Lithuania		1	0	0	0	0	0	0	0	1
Lithuania_EMN	EUROPE_CONTROL	Lithuania		0	0	1	0	0	0	0	0	1
Lithuania_EMN_Narva	EUROPE_CONTROL	Lithuania		0	0	4	0	0	0	0	0	4
Lithuania_EMN_Narva-o	EUROPE_CONTROL	Lithuania		0	0	1	0	0	0	0	0	1
Lithuania_Kaireneliai_IA_FlatGraves	EUROPE_CONTROL	Lithuania		1	0	0	0	0	0	0	0	1
Lithuania_Kalneliai_IA_barrows	EUROPE_CONTROL	Lithuania		1	0	0	0	0	0	0	0	1
Lithuania_Kalniskiai_IA_FlatGraves	EUROPE_CONTROL	Lithuania		1	0	0	0	0	0	0	0	1
Lithuania_LBA	EUROPE_CONTROL	Lithuania		0	4	0	0	0	0	0	0	4
Lithuania_LN	EUROPE_CONTROL	Lithuania		0	4	0	0	0	0	0	0	4
Lithuania_Marvele_IA_FlatGraves	EUROPE_CONTROL	Lithuania		1	0	0	0	0	0	0	0	1
Lithuania_Maudziorai_IA_barrows	EUROPE_CONTROL	Lithuania		1	0	0	0	0	0	0	0	1
Lithuania_Mesolithic	EUROPE_CONTROL	Lithuania		0	0	1	0	0	0	0	0	1
Lithuania_MiddleMesolithic	EUROPE_CONTROL	Lithuania		0	0	1	0	0	0	0	0	1
Lithuania_MigrationPeriod	EUROPE_CONTROL	Lithuania		5	0	0	0	0	0	0	0	5
Lithuania_MigrationPeriod_BalticBarrows	EUROPE_CONTROL	Lithuania		1	0	0	0	0	0	0	0	1
Lithuania_Vaineikiai_Modern_barrows	EUROPE_CONTROL	Lithuania		1	0	0	0	0	0	0	0	1
Luhya	EAST_AFRICA	Kenya		8	0	0	0	0	0	0	0	8
Luo	EAST_AFRICA	Kenya		2	0	0	0	0	0	0	0	2
Luxembourg_Loschbour_Mesolithic	EUROPE_CONTROL	Luxembourg		0	0	2	0	0	0	0	0	2
MSL	WEST_AFRICA	Sierra Leone		78	0	0	0	0	0	0	0	78
MXL	OUTGROUP	USA		64	0	0	0	0	0	0	0	64
MXL-oEurope	OUTGROUP	USA		3	0	0	0	0	0	0	0	3
Madiga	OUTGROUP	India		2	0	0	0	0	0	0	0	2
Makrani	OUTGROUP	Pakistan		27	0	0	0	0	0	0	0	27
Mala	OUTGROUP	India		2	0	0	0	0	0	0	0	2
Malawi_LSA_15500BP	EAST_AFRICA	Malawi		0	0	0	2	0	0	0	0	2
Malawi_LSA_2500BP	EAST_AFRICA	Malawi		0	1	0	0	0	0	0	0	1
Malawi_LSA_5200BP	EAST_AFRICA	Malawi		0	2	0	0	0	0	0	0	2
Malawi_LSA_6000BP	EAST_AFRICA	Malawi		0	1	2	0	0	0	0	0	3
Malawi_LSA_8500BP	EAST_AFRICA	Malawi		0	0	2	0	0	0	0	0	2
Malaysia_Historical	OUTGROUP	Malaysia		2	0	0	0	0	0	0	0	2
Malaysia_Hoabinhian	OUTGROUP	Malaysia		0	1	0	0	0	0	0	0	1
Malaysia_Jehai	OUTGROUP	Malaysia		1	0	0	0	0	0	0	0	1
Malaysia_LN	OUTGROUP	Malaysia		0	1	0	0	0	0	0	0	1
Malta_EBA	EUROPE_CONTROL	Malta	MALTA	0	2	0	0	0	0	0	0	2
Mandenka	WEST_AFRICA	Senegal		25	0	0	0	0	0	0	0	25
Mansi	EUROPE_CONTROL	Russia		2	0	0	0	0	0	0	0	2
Maori	OUTGROUP	New Zealand		1	0	0	0	0	0	0	0	1
Mari	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Masai	EAST_AFRICA	Kenya		2	0	0	0	0	0	0	0	2
Mayan	OUTGROUP	Mexico		24	0	0	0	0	0	0	0	24
Mbuti	WEST_AFRICA	Congo		15	0	0	0	0	0	0	0	15
MbutiPygmy	WEST_AFRICA	Congo		2	0	0	0	0	0	0	0	2
Mende	WEST_AFRICA	Sierra Leone		7	0	0	0	0	0	0	0	7
Mexico_1100BP	OUTGROUP	Mexico		9	0	0	0	0	0	0	0	9
Mexico_1100BP_TradicionTrincheras	OUTGROUP	Mexico		1	0	0	0	0	0	0	0	1
Mexico_1700BP	OUTGROUP	Mexico		1	0	0	0	0	0	0	0	1
Mexico_1900BP_TradicionTrincheras	OUTGROUP	Mexico		1	0	0	0	0	0	0	0	1
Mexico_2500BP_TradicionTrincheras	OUTGROUP	Mexico		0	1	0	0	0	0	0	0	1
Mexico_2800BP_TradicionTrincheras	OUTGROUP	Mexico		0	1	0	0	0	0	0	0	1
Mexico_500BP_Pericues	OUTGROUP	Mexico		6	0	0	0	0	0	0	0	6
Mexico_550BP_TradicionTrincheras	OUTGROUP	Mexico		1	0	0	0	0	0	0	0	1
Mexico_600BP_TradicionTrincheras	OUTGROUP	Mexico		5	0	0	0	0	0	0	0	5
Mexico_900BP_TradicionTrincheras	OUTGROUP	Mexico		1	0	0	0	0	0	0	0	1
Mexico_950BP	OUTGROUP	Mexico		1	0	0	0	0	0	0	0	1
Mexico_Colonial_African	OUTGROUP	Mexico		1	0	0	0	0	0	0	0	1
Mexico_Colonial_European	OUTGROUP	Mexico		1	0	0	0	0	0	0	0	1
Mexico_Colonial_Maya	OUTGROUP	Mexico		8	0	0	0	0	0	0	0	8
Mexico_EarlyColonial	OUTGROUP	Mexico		3	0	0	0	0	0	0	0	3
Mexico_LateClassic	OUTGROUP	Mexico		68	0	0	0	0	0	0	0	68
